timestamp,electric_kw_per_home,electric_kwh_per_home,season,time_of_day
2018-05-17 01:15:00,1.1361953795009525,0.2840488448752381,Spring,01:15
2018-05-17 01:30:00,1.0972990740481254,0.27432476851203136,Spring,01:30
2018-05-17 01:45:00,1.05983648712389,0.2649591217809725,Spring,01:45
2018-05-17 02:00:00,1.026538913066981,0.25663472826674527,Spring,02:00
2018-05-17 02:15:00,1.0031973370298781,0.25079933425746953,Spring,02:15
2018-05-17 02:30:00,0.9716721374798314,0.24291803436995785,Spring,02:30
2018-05-17 02:45:00,0.9458800727000055,0.23647001817500138,Spring,02:45
2018-05-17 03:00:00,0.9187647366511749,0.22969118416279372,Spring,03:00
2018-05-17 03:15:00,0.9086800874150344,0.2271700218537586,Spring,03:15
2018-05-17 03:30:00,0.8842236741323063,0.22105591853307657,Spring,03:30
2018-05-17 03:45:00,0.8705628351280503,0.21764070878201258,Spring,03:45
2018-05-17 04:00:00,0.8599185254458027,0.21497963136145068,Spring,04:00
2018-05-17 04:15:00,0.8479908048338849,0.21199770120847122,Spring,04:15
2018-05-17 04:30:00,0.8363970569437145,0.20909926423592862,Spring,04:30
2018-05-17 04:45:00,0.8291235221425296,0.2072808805356324,Spring,04:45
2018-05-17 05:00:00,0.827111432755299,0.20677785818882474,Spring,05:00
2018-05-17 05:15:00,0.8476672655855441,0.21191681639638602,Spring,05:15
2018-05-17 05:30:00,0.8571273319647618,0.21428183299119044,Spring,05:30
2018-05-17 05:45:00,0.8809075171334282,0.22022687928335705,Spring,05:45
2018-05-17 06:00:00,0.9117656623502403,0.22794141558756006,Spring,06:00
2018-05-17 06:15:00,1.002894676485954,0.2507236691214885,Spring,06:15
2018-05-17 06:30:00,1.0352349025093814,0.25880872562734536,Spring,06:30
2018-05-17 06:45:00,1.0813805577571909,0.2703451394392977,Spring,06:45
2018-05-17 07:00:00,1.0961119738512024,0.2740279934628006,Spring,07:00
2018-05-17 07:15:00,1.2102653378719048,0.3025663344679762,Spring,07:15
2018-05-17 07:30:00,1.2298507802550567,0.30746269506376417,Spring,07:30
2018-05-17 07:45:00,1.2510919097283397,0.31277297743208493,Spring,07:45
2018-05-17 08:00:00,1.2616506393567752,0.3154126598391938,Spring,08:00
2018-05-17 08:15:00,1.3355564917704845,0.33388912294262113,Spring,08:15
2018-05-17 08:30:00,1.3655534772711588,0.3413883693177897,Spring,08:30
2018-05-17 08:45:00,1.4006265925060066,0.35015664812650166,Spring,08:45
2018-05-17 09:00:00,1.4401191403861429,0.3600297850965357,Spring,09:00
2018-05-17 09:15:00,1.5135914538326114,0.37839786345815285,Spring,09:15
2018-05-17 09:30:00,1.5566956430798795,0.3891739107699699,Spring,09:30
2018-05-17 09:45:00,1.6098635417538703,0.40246588543846756,Spring,09:45
2018-05-17 10:00:00,1.6684592213115588,0.4171148053278897,Spring,10:00
2018-05-17 10:15:00,1.7175181202602225,0.42937953006505564,Spring,10:15
2018-05-17 10:30:00,1.7746990750556682,0.44367476876391704,Spring,10:30
2018-05-17 10:45:00,1.8367676358047254,0.45919190895118134,Spring,10:45
2018-05-17 11:00:00,1.9041737220312478,0.47604343050781195,Spring,11:00
2018-05-17 11:15:00,1.9257465320058527,0.48143663300146317,Spring,11:15
2018-05-17 11:30:00,1.970421428246331,0.49260535706158276,Spring,11:30
2018-05-17 11:45:00,2.027858126475789,0.5069645316189473,Spring,11:45
2018-05-17 12:00:00,2.087832552900251,0.5219581382250628,Spring,12:00
2018-05-17 12:15:00,2.11617493924083,0.5290437348102075,Spring,12:15
2018-05-17 12:30:00,2.1547317114490774,0.5386829278622693,Spring,12:30
2018-05-17 12:45:00,2.1945213537479584,0.5486303384369896,Spring,12:45
2018-05-17 13:00:00,2.236473549062082,0.5591183872655205,Spring,13:00
2018-05-17 13:15:00,2.2591071092247086,0.5647767773061771,Spring,13:15
2018-05-17 13:30:00,2.3070718506160754,0.5767679626540189,Spring,13:30
2018-05-17 13:45:00,2.357684248568652,0.589421062142163,Spring,13:45
2018-05-17 14:00:00,2.4145132193307934,0.6036283048326984,Spring,14:00
2018-05-17 14:15:00,2.457667804693416,0.614416951173354,Spring,14:15
2018-05-17 14:30:00,2.51663350464608,0.62915837616152,Spring,14:30
2018-05-17 14:45:00,2.5748951657782433,0.6437237914445608,Spring,14:45
2018-05-17 15:00:00,2.633108903763233,0.6582772259408083,Spring,15:00
2018-05-17 15:15:00,2.737927301137188,0.684481825284297,Spring,15:15
2018-05-17 15:30:00,2.8117821959496148,0.7029455489874037,Spring,15:30
2018-05-17 15:45:00,2.8731981262532966,0.7182995315633242,Spring,15:45
2018-05-17 16:00:00,2.939830656483798,0.7349576641209495,Spring,16:00
2018-05-17 16:15:00,3.070010033284704,0.767502508321176,Spring,16:15
2018-05-17 16:30:00,3.132206869933856,0.783051717483464,Spring,16:30
2018-05-17 16:45:00,3.1777642010009,0.794441050250225,Spring,16:45
2018-05-17 17:00:00,3.2253937723684243,0.8063484430921061,Spring,17:00
2018-05-17 17:15:00,3.33346164307366,0.833365410768415,Spring,17:15
2018-05-17 17:30:00,3.373822596046328,0.843455649011582,Spring,17:30
2018-05-17 17:45:00,3.392582710372161,0.8481456775930403,Spring,17:45
